Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
58652,39,Male,14,Technology,10965,Fair,High,High,2,Yes,12,High School,Married,3,Entry,Medium,35,Yes,No,No,Good,Very High,Stayed
71196,59,Male,15,Healthcare,7740,Good,Low,Average,0,No,77,Associate Degree,Single,4,Entry,Medium,37,Yes,No,No,Good,High,Stayed
66741,23,Male,8,Education,4463,Fair,High,Average,0,Yes,73,Master’s Degree,Single,3,Senior,Medium,58,No,No,No,Excellent,Low,Left
7267,19,Male,11,Healthcare,8030,Fair,High,High,0,No,63,Bachelor’s Degree,Married,5,Mid,Small,57,No,No,No,Good,High,Stayed
24035,51,Male,12,Healthcare,8017,Good,High,Average,4,No,20,Master’s Degree,Married,3,Mid,Medium,75,Yes,No,No,Fair,Low,Stayed
31492,52,Male,36,Healthcare,8347,Excellent,High,Average,2,Yes,94,Associate Degree,Married,3,Mid,Medium,93,No,No,Yes,Excellent,Low,Stayed
38962,54,Female,1,Healthcare,8445,Fair,Very High,Average,0,No,47,Associate Degree,Divorced,0,Senior,Small,20,No,No,No,Good,High,Stayed
68088,40,Female,7,Healthcare,8541,Fair,High,Below Average,3,No,79,Bachelor’s Degree,Married,1,Mid,Medium,19,No,No,No,Good,High,Stayed
35084,25,Female,13,Education,3833,Fair,High,Average,1,No,39,Bachelor’s Degree,Single,0,Entry,Medium,74,No,No,No,Poor,Low,Left
31167,25,Female,4,Media,6444,Fair,Very High,Below Average,0,No,18,Bachelor’s Degree,Single,3,Senior,Small,29,No,Yes,No,Good,Medium,Left
38602,51,Male,42,Technology,7737,Fair,High,Average,1,Yes,31,Bachelor’s Degree,Married,2,Mid,Medium,47,No,No,Yes,Good,Low,Left
68729,49,Male,24,Finance,9156,Good,High,High,0,No,88,Master’s Degree,Married,0,Entry,Medium,73,No,No,No,Poor,High,Stayed
59068,22,Male,1,Technology,9744,Poor,High,Average,2,Yes,60,Master’s Degree,Married,0,Entry,Large,2,No,No,No,Fair,Low,Left
58681,34,Male,19,Technology,10660,Good,Very High,Below Average,2,Yes,45,High School,Divorced,4,Mid,Small,66,No,No,No,Good,Very High,Stayed
48853,48,Male,13,Education,4867,Good,High,High,0,Yes,8,Bachelor’s Degree,Single,1,Entry,Medium,37,No,No,No,Good,Medium,Left
66752,37,Female,12,Healthcare,7825,Poor,Very High,Average,0,Yes,70,Bachelor’s Degree,Married,2,Senior,Large,31,No,No,Yes,Good,Low,Left
11046,53,Male,12,Healthcare,9361,Fair,Low,Average,0,No,1,PhD,Married,3,Mid,Medium,36,No,No,No,Fair,Medium,Stayed
63599,47,Male,12,Technology,8489,Fair,Low,Average,0,No,82,Associate Degree,Married,0,Mid,Medium,87,Yes,No,No,Good,Low,Stayed
9559,42,Male,26,Technology,8113,Good,Medium,Average,0,No,14,High School,Married,3,Entry,Small,92,Yes,No,No,Good,High,Stayed
36337,51,Male,19,Education,4764,Excellent,Very High,Below Average,1,No,36,Bachelor’s Degree,Married,5,Mid,Small,97,Yes,No,No,Good,Low,Stayed
36421,42,Male,21,Healthcare,7583,Good,Very High,Average,1,No,72,High School,Married,1,Senior,Medium,51,No,No,Yes,Good,High,Stayed
39933,51,Male,25,Education,4922,Excellent,Medium,Average,0,Yes,44,Bachelor’s Degree,Divorced,3,Entry,Medium,41,No,No,No,Fair,Medium,Stayed
9549,50,Male,11,Media,6652,Good,Very High,Average,2,Yes,83,Associate Degree,Married,1,Mid,Small,12,No,No,Yes,Poor,Low,Stayed
40153,47,Male,15,Media,6360,Excellent,High,Average,2,Yes,44,Bachelor’s Degree,Married,1,Mid,Small,22,No,No,No,Poor,Low,Stayed
58999,18,Male,10,Healthcare,5833,Fair,Medium,Average,0,Yes,61,Bachelor’s Degree,Married,1,Entry,Medium,81,No,Yes,No,Poor,Low,Stayed
39548,43,Male,6,Media,7001,Good,High,Average,1,No,66,Bachelor’s Degree,Married,1,Mid,Medium,14,No,No,No,Poor,High,Stayed
17204,18,Female,4,Finance,6960,Excellent,Low,Below Average,2,No,68,Bachelor’s Degree,Married,1,Entry,Medium,11,No,No,No,Good,Low,Left
44230,18,Male,4,Technology,8693,Fair,High,Average,2,No,94,Bachelor’s Degree,Single,2,Mid,Medium,64,No,No,No,Poor,Medium,Left
32797,33,Male,4,Technology,7177,Fair,Low,Average,0,Yes,95,Bachelor’s Degree,Divorced,0,Mid,Medium,44,No,No,Yes,Good,Medium,Stayed
10575,21,Female,4,Media,7267,Poor,High,Below Average,1,No,30,PhD,Married,4,Entry,Large,71,Yes,No,No,Good,Medium,Stayed
33941,26,Male,8,Finance,7107,Excellent,Very High,Below Average,0,No,64,Bachelor’s Degree,Single,1,Entry,Large,85,No,No,No,Good,Medium,Left
16681,27,Female,8,Education,4200,Fair,High,Below Average,2,Yes,63,Associate Degree,Divorced,4,Senior,Small,64,No,No,No,Poor,High,Stayed
66825,50,Female,21,Healthcare,7583,Good,High,Average,0,No,69,Bachelor’s Degree,Divorced,4,Entry,Large,79,Yes,No,No,Good,Medium,Stayed
25811,44,Male,1,Finance,10703,Fair,Medium,Average,0,No,80,Master’s Degree,Single,0,Entry,Medium,68,No,No,Yes,Poor,Medium,Left
61973,37,Female,27,Education,4414,Excellent,High,Average,0,No,33,Associate Degree,Married,1,Entry,Large,47,No,No,Yes,Poor,Low,Left
30682,43,Male,7,Technology,8644,Excellent,High,Average,0,Yes,86,Associate Degree,Single,1,Entry,Medium,18,No,No,No,Poor,Medium,Left
14576,49,Male,35,Healthcare,5924,Fair,High,Below Average,0,Yes,10,PhD,Single,0,Mid,Medium,110,Yes,No,No,Fair,Low,Stayed
41271,45,Female,7,Healthcare,7043,Poor,Medium,Average,1,No,34,Master’s Degree,Divorced,2,Entry,Large,81,No,No,No,Poor,Medium,Left
10190,34,Female,16,Media,5572,Fair,Low,High,0,No,39,Master’s Degree,Divorced,1,Mid,Medium,65,No,No,No,Poor,Medium,Left
3452,26,Male,14,Education,3344,Excellent,High,High,1,No,6,Bachelor’s Degree,Single,0,Senior,Medium,32,No,No,No,Good,High,Stayed
8520,55,Female,38,Technology,10574,Excellent,Very High,Average,0,No,56,Bachelor’s Degree,Married,2,Mid,Medium,111,No,No,No,Excellent,Very High,Left
42948,46,Female,32,Healthcare,7630,Good,High,Below Average,1,Yes,71,Master’s Degree,Single,3,Mid,Medium,43,No,No,No,Poor,High,Left
12543,44,Female,24,Healthcare,6525,Good,Medium,Average,0,No,48,High School,Divorced,4,Mid,Medium,95,Yes,No,No,Excellent,Medium,Stayed
73259,21,Male,6,Healthcare,7730,Fair,Very High,High,2,No,39,PhD,Single,1,Entry,Medium,69,No,No,No,Poor,High,Left
73652,30,Female,3,Technology,7006,Fair,Medium,Average,0,Yes,40,Bachelor’s Degree,Married,3,Mid,Large,68,No,No,No,Fair,Medium,Stayed
65836,54,Male,40,Finance,10742,Good,Medium,High,0,No,71,Master’s Degree,Divorced,1,Mid,Small,97,No,No,No,Excellent,Low,Stayed
2936,38,Male,29,Education,3789,Poor,Very High,Below Average,0,No,35,Associate Degree,Married,1,Entry,Medium,75,No,No,No,Good,High,Stayed
66832,51,Female,34,Finance,9746,Poor,Medium,Average,0,No,52,Master’s Degree,Single,0,Mid,Medium,100,No,No,No,Good,High,Left
47024,50,Female,1,Education,5233,Good,High,High,1,No,85,PhD,Married,0,Entry,Small,77,No,No,No,Good,Low,Stayed
28504,20,Male,10,Healthcare,8184,Fair,High,Below Average,0,No,82,High School,Single,2,Entry,Medium,52,No,No,Yes,Good,High,Left
67148,41,Female,2,Healthcare,10001,Good,Very High,High,1,Yes,36,Master’s Degree,Married,3,Senior,Large,17,Yes,No,No,Poor,Medium,Stayed
17535,57,Female,32,Education,3889,Excellent,Very High,Low,0,Yes,70,High School,Single,1,Entry,Medium,58,No,No,No,Good,Low,Left
66761,29,Female,2,Finance,8510,Fair,Low,Below Average,0,Yes,32,Master’s Degree,Married,0,Senior,Medium,30,No,No,No,Good,Low,Left
33390,50,Male,3,Technology,8742,Fair,Low,Average,3,No,63,Bachelor’s Degree,Married,0,Mid,Small,22,No,No,No,Good,High,Stayed
37329,38,Female,6,Education,3861,Good,Very High,Average,3,No,55,PhD,Married,3,Entry,Medium,20,No,No,No,Good,Low,Stayed
39252,57,Female,43,Finance,4492,Poor,Low,Below Average,0,No,86,PhD,Single,2,Mid,Medium,63,No,No,No,Poor,Low,Left
58170,31,Female,21,Technology,8414,Good,High,Average,1,No,88,Master’s Degree,Single,1,Mid,Small,78,Yes,No,No,Poor,Low,Stayed
46383,23,Male,5,Finance,9129,Good,High,Average,1,No,30,High School,Married,3,Entry,Large,16,No,No,No,Good,Low,Stayed
29174,34,Male,19,Education,4755,Fair,High,Below Average,2,No,54,High School,Married,0,Mid,Medium,37,No,No,No,Good,Medium,Left
4033,42,Male,1,Education,4305,Fair,High,Average,1,Yes,55,Bachelor’s Degree,Married,2,Mid,Large,16,No,No,No,Good,Medium,Stayed
60738,58,Female,27,Education,5803,Excellent,Very High,High,0,No,8,Associate Degree,Single,0,Mid,Large,84,No,No,Yes,Fair,Very High,Left
13890,48,Female,24,Media,5992,Fair,High,Average,0,Yes,43,Bachelor’s Degree,Divorced,4,Mid,Small,47,No,No,No,Good,Very High,Left
20731,40,Male,19,Technology,9045,Fair,High,Below Average,0,No,57,Associate Degree,Single,4,Mid,Medium,96,No,No,No,Fair,Medium,Left
71779,39,Female,25,Healthcare,10194,Poor,High,Below Average,2,No,26,Associate Degree,Married,0,Entry,Medium,38,No,Yes,No,Good,Medium,Left
70456,31,Female,2,Healthcare,8736,Good,High,High,0,Yes,34,High School,Married,1,Entry,Medium,65,Yes,No,No,Poor,Low,Stayed
32073,33,Female,5,Technology,9471,Excellent,High,Average,2,No,3,PhD,Single,0,Entry,Medium,55,No,No,No,Fair,Low,Stayed
9937,38,Male,11,Healthcare,8456,Good,High,High,1,Yes,6,Bachelor’s Degree,Single,0,Entry,Medium,53,No,No,No,Poor,Medium,Stayed
46332,39,Male,14,Media,5640,Excellent,Medium,High,0,No,97,Bachelor’s Degree,Married,1,Mid,Medium,58,No,No,No,Fair,Low,Left
52211,48,Female,27,Technology,10694,Good,Low,Average,0,Yes,47,Associate Degree,Divorced,1,Mid,Medium,82,No,No,Yes,Good,High,Left
58777,35,Female,2,Healthcare,8055,Poor,High,High,0,No,78,Bachelor’s Degree,Divorced,0,Entry,Large,27,No,No,No,Fair,Low,Left
42417,45,Female,11,Healthcare,6453,Good,High,Below Average,0,Yes,32,Bachelor’s Degree,Single,0,Mid,Medium,41,Yes,No,Yes,Good,Low,Stayed
18401,25,Male,2,Education,3162,Good,High,Average,1,No,73,Associate Degree,Single,1,Mid,Medium,5,No,No,No,Good,High,Stayed
68336,57,Male,28,Media,5998,Poor,High,Average,2,No,20,Bachelor’s Degree,Divorced,4,Mid,Large,91,No,No,No,Poor,Low,Stayed
25462,56,Female,39,Media,5869,Poor,Very High,Average,3,No,45,Bachelor’s Degree,Married,0,Entry,Small,77,No,No,No,Good,High,Stayed
48259,58,Male,25,Education,5431,Fair,High,Average,2,No,41,Bachelor’s Degree,Married,3,Entry,Large,85,No,No,No,Good,High,Left
17961,18,Male,2,Finance,12696,Fair,Low,Average,2,No,99,Bachelor’s Degree,Married,0,Mid,Medium,46,No,No,No,Good,Medium,Left
19261,46,Female,32,Education,3913,Excellent,High,Average,0,Yes,75,Bachelor’s Degree,Single,3,Mid,Small,90,No,No,No,Good,Low,Left
47037,31,Female,17,Education,3945,Good,Low,Average,2,No,12,Associate Degree,Married,1,Entry,Medium,19,No,No,No,Fair,Low,Stayed
25203,54,Male,44,Healthcare,7107,Good,High,Average,0,No,39,PhD,Married,4,Entry,Medium,108,No,No,No,Good,Very High,Stayed
47620,39,Male,18,Healthcare,8057,Fair,Low,Average,1,Yes,29,Bachelor’s Degree,Single,1,Mid,Small,80,No,Yes,No,Good,High,Left
58030,35,Male,5,Healthcare,8543,Good,High,Below Average,0,Yes,29,Associate Degree,Divorced,1,Senior,Small,50,No,No,No,Excellent,Medium,Stayed
64562,26,Male,17,Healthcare,6623,Fair,Very High,Below Average,2,Yes,57,High School,Single,0,Entry,Small,42,Yes,No,Yes,Poor,Medium,Left
63637,50,Female,13,Education,4097,Good,High,High,1,Yes,80,PhD,Single,5,Entry,Medium,87,No,No,No,Good,High,Left
6020,49,Male,8,Technology,9277,Excellent,High,High,2,No,41,Master’s Degree,Married,3,Mid,Medium,34,Yes,No,Yes,Good,Very High,Stayed
8141,55,Male,39,Education,3759,Fair,High,Average,0,Yes,1,High School,Single,1,Senior,Medium,52,Yes,No,No,Poor,Low,Stayed
17021,56,Male,22,Finance,7430,Good,High,Average,0,No,20,High School,Single,1,Entry,Large,39,No,No,No,Fair,Low,Stayed
67482,20,Male,8,Technology,9638,Good,Very High,Average,1,Yes,2,Bachelor’s Degree,Single,2,Entry,Large,77,No,No,No,Good,Low,Left
71086,19,Male,7,Finance,11552,Excellent,Very High,Average,1,No,56,Associate Degree,Married,2,Mid,Medium,12,Yes,No,No,Good,Low,Stayed
67390,47,Male,36,Finance,8849,Fair,Low,Average,1,No,73,Bachelor’s Degree,Married,4,Senior,Medium,60,No,No,No,Good,Low,Stayed
23048,43,Male,26,Technology,9931,Fair,High,Below Average,0,Yes,69,Associate Degree,Single,0,Senior,Small,51,No,No,No,Poor,Low,Stayed
59492,36,Male,24,Finance,9449,Good,Medium,Average,0,No,71,High School,Single,4,Mid,Medium,103,No,No,No,Good,Low,Stayed
33881,44,Male,23,Media,6288,Fair,High,Low,0,No,69,Associate Degree,Single,3,Entry,Small,96,No,No,No,Poor,Very High,Left
59038,57,Male,7,Education,4664,Good,Medium,Average,1,No,63,Associate Degree,Married,3,Senior,Medium,73,No,No,No,Poor,Medium,Stayed
5875,33,Male,12,Technology,8228,Fair,High,Average,0,No,97,Master’s Degree,Married,1,Mid,Small,90,No,No,No,Good,Medium,Stayed
67227,31,Female,14,Technology,11742,Fair,Very High,Low,2,Yes,61,PhD,Divorced,0,Entry,Medium,86,No,No,No,Fair,Medium,Left
30066,47,Male,10,Education,4699,Excellent,High,Average,3,No,26,Master’s Degree,Single,5,Entry,Medium,57,No,No,No,Good,Low,Stayed
43645,30,Male,6,Healthcare,7221,Fair,High,High,0,Yes,43,Associate Degree,Married,0,Entry,Medium,33,No,Yes,No,Poor,High,Left
50335,57,Female,49,Education,5236,Fair,Very High,Average,0,No,88,Associate Degree,Single,2,Senior,Large,123,No,No,No,Poor,Low,Stayed
19691,36,Male,19,Education,4353,Good,Medium,Low,1,Yes,94,Associate Degree,Married,1,Senior,Small,66,No,No,No,Good,Low,Stayed
7830,52,Male,25,Technology,8384,Excellent,High,Average,0,No,77,PhD,Married,1,Mid,Medium,26,No,No,No,Fair,Low,Stayed
65211,30,Female,3,Healthcare,6728,Good,Very High,Average,0,No,72,High School,Divorced,0,Mid,Medium,77,No,No,No,Good,Medium,Stayed
36654,32,Male,6,Education,4037,Good,High,High,0,No,40,Master’s Degree,Married,1,Entry,Small,50,No,No,No,Poor,Low,Left
34810,48,Female,37,Media,6036,Excellent,High,Average,1,Yes,34,Master’s Degree,Divorced,2,Senior,Large,105,No,No,Yes,Good,Medium,Stayed
36592,53,Female,31,Healthcare,6977,Good,Medium,Average,0,No,75,Associate Degree,Married,4,Mid,Medium,37,Yes,No,No,Good,Low,Stayed
41068,24,Male,13,Media,5957,Fair,High,Below Average,1,No,62,Master’s Degree,Married,2,Senior,Small,33,No,No,No,Good,Low,Stayed
53510,58,Female,9,Technology,10588,Fair,High,Average,1,No,51,Master’s Degree,Married,0,Mid,Small,49,No,No,No,Excellent,High,Left
42495,45,Male,15,Technology,7954,Good,Medium,High,2,No,79,Bachelor’s Degree,Married,1,Mid,Medium,17,No,No,No,Good,Low,Stayed
8074,47,Female,17,Technology,7129,Excellent,Low,Low,2,Yes,81,Master’s Degree,Married,2,Entry,Medium,95,Yes,No,No,Poor,Medium,Left
34697,28,Female,17,Technology,8781,Fair,Very High,Low,2,Yes,93,High School,Married,0,Mid,Large,73,No,No,No,Good,Medium,Left
6667,19,Male,2,Media,5362,Fair,Medium,Average,2,No,32,Master’s Degree,Married,0,Entry,Medium,73,Yes,No,Yes,Poor,Low,Stayed
40793,27,Female,9,Healthcare,8588,Poor,Medium,Average,0,No,44,High School,Married,0,Senior,Medium,63,Yes,No,No,Good,High,Stayed
42630,33,Female,14,Education,4770,Good,High,Average,0,Yes,25,Associate Degree,Married,1,Entry,Medium,26,No,No,No,Good,Medium,Stayed
67764,54,Female,25,Technology,10406,Good,High,Average,3,No,50,PhD,Divorced,3,Mid,Medium,55,No,No,No,Good,Low,Stayed
36575,41,Male,32,Finance,9248,Fair,High,Average,2,No,6,Associate Degree,Married,3,Senior,Large,34,No,No,No,Good,Medium,Stayed
20466,53,Male,11,Healthcare,8095,Good,High,Average,0,Yes,83,Bachelor’s Degree,Married,0,Mid,Medium,36,No,No,No,Good,Low,Stayed
58668,36,Female,3,Technology,8558,Fair,High,Average,1,Yes,90,Bachelor’s Degree,Single,0,Senior,Small,60,No,No,Yes,Poor,Low,Left
36596,55,Female,4,Finance,9679,Fair,High,Average,0,Yes,12,Associate Degree,Married,3,Entry,Medium,79,No,No,Yes,Fair,Medium,Stayed
46958,24,Female,4,Technology,8905,Fair,Very High,Average,1,Yes,37,Bachelor’s Degree,Single,4,Senior,Medium,70,No,No,No,Good,Medium,Left
10064,48,Male,5,Education,5627,Good,High,Average,0,No,25,Associate Degree,Single,4,Senior,Medium,42,No,No,No,Fair,Low,Stayed
64199,48,Male,27,Technology,7615,Excellent,Medium,Average,1,No,71,Associate Degree,Married,0,Entry,Small,46,No,No,No,Good,Medium,Stayed
19909,25,Female,2,Media,6376,Good,High,High,0,Yes,71,PhD,Divorced,1,Mid,Small,34,No,No,No,Good,Low,Stayed
67313,50,Female,17,Education,5879,Good,High,Average,0,No,2,High School,Married,2,Mid,Medium,68,No,No,No,Good,Medium,Stayed
2374,32,Male,21,Education,4210,Excellent,High,Average,0,Yes,23,Associate Degree,Divorced,1,Entry,Medium,99,No,No,Yes,Good,Low,Stayed
48244,57,Male,46,Media,6174,Excellent,High,Average,0,No,17,Master’s Degree,Single,0,Mid,Medium,68,No,No,No,Poor,Very High,Stayed
7845,25,Male,17,Education,5284,Good,High,High,0,No,92,Master’s Degree,Married,2,Entry,Large,93,No,No,Yes,Excellent,Low,Left
18121,52,Female,14,Healthcare,7081,Fair,Very High,Average,0,No,56,Bachelor’s Degree,Divorced,0,Entry,Small,69,No,No,No,Good,Medium,Left
45635,45,Male,21,Technology,6983,Excellent,Medium,Below Average,0,Yes,42,PhD,Married,1,Mid,Small,98,No,No,No,Good,Medium,Stayed
65290,42,Male,11,Media,6590,Good,Very High,Average,1,Yes,94,Master’s Degree,Divorced,2,Mid,Large,49,No,No,No,Good,Low,Stayed
23716,48,Female,23,Technology,9166,Good,Medium,Low,3,No,43,Associate Degree,Married,0,Mid,Medium,82,No,No,No,Good,Low,Stayed
3155,21,Male,12,Media,5781,Good,High,Average,2,Yes,55,Master’s Degree,Single,1,Entry,Large,55,No,No,No,Good,Low,Left
60286,38,Male,9,Media,5566,Good,High,Average,2,No,5,Bachelor’s Degree,Single,3,Senior,Large,58,No,No,No,Poor,Medium,Left
56396,51,Male,30,Technology,9523,Excellent,Very High,Average,2,No,54,Bachelor’s Degree,Married,4,Mid,Medium,39,No,No,No,Poor,Low,Stayed
14492,34,Male,25,Finance,7988,Good,Medium,Average,2,Yes,84,High School,Married,3,Entry,Small,29,No,No,No,Good,Low,Left
44381,21,Male,4,Media,6782,Good,High,Below Average,0,No,74,High School,Married,0,Entry,Medium,61,Yes,No,No,Poor,Low,Stayed
8414,28,Female,4,Technology,9266,Good,Very High,Average,1,No,29,Master’s Degree,Married,3,Mid,Medium,12,Yes,No,No,Good,Medium,Stayed
25162,30,Female,6,Technology,12276,Fair,Very High,Average,2,No,43,Bachelor’s Degree,Married,1,Mid,Small,7,Yes,No,No,Good,Medium,Stayed
67688,42,Female,19,Technology,9075,Good,High,Below Average,1,Yes,75,Bachelor’s Degree,Married,3,Entry,Medium,55,No,No,No,Fair,Low,Left
16719,22,Male,1,Finance,6583,Good,Medium,Average,2,Yes,85,Bachelor’s Degree,Married,3,Senior,Medium,70,Yes,No,Yes,Fair,High,Stayed
60199,33,Male,17,Healthcare,8996,Good,Medium,Below Average,2,No,40,Associate Degree,Single,1,Mid,Large,64,Yes,No,Yes,Good,Low,Stayed
54600,22,Male,4,Technology,6038,Fair,High,Average,0,No,25,Associate Degree,Married,3,Mid,Small,29,No,No,No,Fair,Low,Stayed
40530,37,Male,21,Finance,7134,Fair,High,Average,3,No,25,Bachelor’s Degree,Single,4,Mid,Medium,61,No,No,No,Good,High,Stayed
25214,53,Male,15,Technology,9963,Excellent,Very High,Average,0,No,37,Bachelor’s Degree,Married,0,Senior,Small,17,No,No,No,Fair,Low,Stayed
24771,51,Male,7,Finance,8727,Excellent,Medium,High,1,No,48,Bachelor’s Degree,Married,1,Mid,Medium,63,No,No,No,Poor,High,Stayed
6039,58,Male,40,Technology,10184,Good,High,Average,0,No,48,Associate Degree,Married,0,Mid,Medium,113,Yes,No,No,Good,Low,Stayed
56339,48,Female,11,Education,4671,Excellent,Low,Average,2,No,44,PhD,Divorced,0,Mid,Medium,88,No,No,No,Good,Very High,Stayed
8604,39,Female,9,Finance,8534,Excellent,Very High,Below Average,1,Yes,91,High School,Married,1,Senior,Small,66,No,No,No,Poor,High,Stayed
57360,29,Female,8,Education,3327,Good,Very High,Average,1,No,46,Associate Degree,Married,3,Mid,Medium,43,No,No,No,Excellent,Low,Left
70086,25,Female,15,Education,2652,Good,Medium,Average,0,Yes,68,Bachelor’s Degree,Married,1,Senior,Small,57,No,No,No,Good,Medium,Left
48579,41,Female,26,Media,5411,Fair,Low,Average,0,Yes,34,Associate Degree,Married,4,Senior,Small,39,No,No,No,Poor,Medium,Stayed
34221,44,Female,8,Healthcare,7893,Good,High,Low,0,No,25,High School,Married,0,Mid,Small,37,Yes,No,No,Fair,High,Stayed
26084,52,Female,31,Healthcare,8772,Excellent,High,Average,0,No,20,Bachelor’s Degree,Single,3,Entry,Small,38,No,No,No,Fair,Low,Left
22597,55,Male,27,Finance,8033,Good,High,Average,0,No,15,High School,Divorced,2,Mid,Small,47,No,No,No,Good,Medium,Stayed
60379,58,Female,3,Education,4917,Excellent,Low,Average,2,No,80,High School,Married,1,Entry,Large,6,No,No,No,Fair,Low,Stayed
1508,49,Female,11,Healthcare,8975,Good,Very High,Average,1,No,11,High School,Married,2,Entry,Small,44,No,No,Yes,Good,Medium,Left
25171,47,Male,25,Media,5767,Fair,Low,Below Average,0,No,15,Bachelor’s Degree,Married,1,Senior,Small,98,No,No,No,Fair,High,Stayed
30837,37,Male,21,Finance,8224,Good,Medium,Average,2,No,70,High School,Single,2,Mid,Medium,35,No,No,No,Good,High,Left
12477,53,Female,32,Healthcare,9144,Fair,High,Average,2,No,8,High School,Married,0,Mid,Small,37,Yes,No,No,Fair,High,Stayed
28255,54,Male,28,Finance,8643,Excellent,Very High,Average,2,Yes,88,Bachelor’s Degree,Married,4,Mid,Small,78,No,No,No,Excellent,High,Left
12174,53,Female,35,Technology,9454,Fair,High,High,0,No,32,Bachelor’s Degree,Single,3,Senior,Medium,55,No,Yes,No,Excellent,High,Left
4320,51,Female,8,Finance,8247,Fair,Very High,Below Average,1,No,54,Bachelor’s Degree,Single,2,Mid,Large,53,No,No,No,Fair,Very High,Left
20414,59,Female,22,Finance,5078,Good,High,Average,0,No,78,Bachelor’s Degree,Single,1,Mid,Small,49,No,No,No,Fair,High,Left
25573,57,Female,22,Media,6609,Good,Medium,Below Average,0,No,35,Master’s Degree,Married,2,Mid,Small,68,No,No,No,Poor,High,Stayed
9275,59,Male,35,Technology,8382,Good,High,Average,1,Yes,90,Master’s Degree,Single,0,Senior,Medium,87,No,No,No,Poor,Low,Stayed
32513,28,Male,11,Healthcare,8978,Fair,Medium,Average,0,Yes,19,Master’s Degree,Single,4,Mid,Medium,53,No,No,Yes,Good,Low,Stayed
14767,56,Male,20,Technology,9723,Fair,Very High,High,2,Yes,12,Bachelor’s Degree,Single,1,Mid,Medium,39,No,No,No,Good,Low,Stayed
69843,50,Male,35,Education,3788,Excellent,Very High,High,1,No,97,High School,Married,0,Mid,Large,106,Yes,No,No,Fair,High,Stayed
69678,58,Female,25,Technology,10126,Fair,High,High,0,No,77,High School,Married,4,Entry,Medium,98,No,No,No,Excellent,High,Left
44321,31,Female,10,Technology,9491,Good,High,Average,2,No,67,Associate Degree,Married,0,Entry,Small,87,No,No,No,Fair,Medium,Left
68503,53,Female,2,Technology,8366,Poor,Very High,Average,0,Yes,3,Associate Degree,Divorced,3,Senior,Small,50,No,No,No,Good,High,Stayed
15405,18,Male,10,Education,3829,Excellent,High,Average,0,No,27,Associate Degree,Married,0,Mid,Medium,47,No,No,No,Good,High,Stayed
74096,48,Female,15,Media,5580,Good,Very High,Average,1,No,90,High School,Divorced,1,Mid,Medium,66,Yes,No,No,Poor,Medium,Stayed
13423,19,Female,5,Healthcare,7000,Excellent,High,Average,0,No,58,High School,Single,2,Entry,Medium,22,No,No,No,Poor,Medium,Left
8664,28,Female,5,Technology,10565,Fair,Very High,Low,0,No,50,Associate Degree,Single,0,Senior,Small,15,No,No,No,Fair,High,Left
70666,52,Male,32,Technology,9163,Fair,Low,High,0,No,7,Bachelor’s Degree,Married,2,Mid,Medium,77,No,No,No,Excellent,Very High,Left
7964,49,Male,29,Education,3920,Good,High,Below Average,0,No,76,Associate Degree,Married,0,Entry,Medium,92,No,No,Yes,Poor,Medium,Stayed
33157,29,Male,16,Healthcare,9086,Fair,Medium,Average,0,No,81,High School,Married,0,Senior,Medium,65,Yes,No,No,Good,High,Stayed
70366,31,Male,16,Healthcare,7074,Fair,High,Below Average,0,No,91,Bachelor’s Degree,Married,0,Senior,Small,17,No,No,No,Good,Medium,Stayed
50814,26,Female,10,Technology,7372,Poor,Low,Average,0,Yes,63,High School,Married,2,Mid,Small,12,Yes,No,Yes,Poor,High,Left
40776,30,Female,3,Media,5407,Good,High,High,1,Yes,48,PhD,Married,1,Entry,Small,20,No,No,No,Good,Medium,Stayed
27814,40,Male,6,Education,3480,Poor,High,Average,1,No,8,Master’s Degree,Divorced,1,Entry,Medium,37,No,No,No,Good,High,Left
20719,50,Male,17,Technology,8549,Good,High,High,0,No,76,Bachelor’s Degree,Married,0,Entry,Large,31,No,No,No,Good,High,Left
5202,30,Female,11,Finance,10432,Fair,High,Average,1,No,57,Bachelor’s Degree,Single,1,Entry,Large,83,No,No,No,Good,Medium,Left
64805,22,Male,13,Media,6322,Good,High,Below Average,0,No,60,Master’s Degree,Married,0,Mid,Small,24,No,No,No,Poor,High,Stayed
72969,29,Male,14,Technology,9374,Good,Medium,Average,1,Yes,38,Bachelor’s Degree,Married,4,Mid,Large,65,No,No,No,Good,Medium,Stayed
54462,56,Female,43,Healthcare,7418,Poor,Medium,Average,0,No,48,Master’s Degree,Divorced,2,Entry,Medium,114,No,No,No,Poor,Low,Left
37193,36,Male,21,Technology,7460,Good,High,High,0,No,78,Master’s Degree,Married,0,Entry,Medium,84,No,No,No,Poor,Low,Left
47108,52,Male,20,Technology,12920,Poor,High,High,0,Yes,68,Bachelor’s Degree,Single,2,Mid,Small,54,No,No,No,Fair,Low,Left
61685,58,Male,1,Technology,8976,Fair,Very High,Low,0,No,34,High School,Married,3,Senior,Small,64,No,No,No,Fair,Medium,Left
